,state_number,consecutive_number,vehicle_number,contributing_circumstances_motor_vehicle,contributing_circumstances_motor_vehicle_name
39493,26,260203,2,0,None
39494,26,260204,2,0,None
39495,26,260206,2,0,None
39496,26,260357,2,0,None
39497,26,260358,2,0,None
39498,26,260359,2,0,None
39499,26,260360,2,0,None
39500,26,260364,2,0,None
39501,26,260366,2,0,None
39502,26,260343,2,0,None
39503,26,260344,2,0,None
39504,26,260346,2,0,None
39505,26,260349,2,0,None
39506,26,260352,2,0,None
39507,26,260356,2,0,None
39508,26,260385,2,0,None
39509,26,260386,2,0,None
39510,26,260388,2,0,None
39511,26,260389,2,0,None
39512,26,260384,2,0,None
39513,26,260391,2,0,None
39514,26,260369,2,0,None
39515,26,260374,2,0,None
39516,26,260378,2,0,None
39517,26,260380,2,0,None
39518,26,260297,2,0,None
39519,26,260298,2,0,None
39520,26,260301,2,0,None
39521,26,260296,2,0,None
39522,26,260306,2,0,None
39523,26,260309,2,0,None
39524,26,260310,2,0,None
39525,26,260285,2,0,None
39526,26,260286,2,0,None
39527,26,260287,2,0,None
39528,26,260289,2,0,None
39529,26,260292,2,0,None
39530,26,260293,2,0,None
39531,26,260294,2,0,None
39532,26,260295,2,0,None
39533,26,260329,2,0,None
39534,26,260330,2,0,None
39535,26,260331,2,0,None
39536,26,260332,2,0,None
39537,26,260334,2,0,None
39538,26,260335,2,0,None
39539,26,260336,2,0,None
39540,26,260338,2,0,None
39541,26,260314,2,0,None
39542,26,260322,2,0,None
39543,26,260323,2,0,None
39544,26,260324,2,0,None
39545,26,260325,2,0,None
39546,26,260326,2,0,None
39547,26,260001,2,0,None
39548,26,260002,2,0,None
39549,26,260004,2,0,None
39550,26,260009,2,0,None
39551,26,260032,2,0,None
39552,26,260029,2,0,None
39553,26,260030,2,0,None
39554,26,260031,2,0,None
39555,26,260034,2,0,None
39556,26,260035,2,0,None
39557,26,260018,2,0,None
39558,26,260011,2,0,None
39559,26,260013,2,0,None
39560,26,260016,2,0,None
39561,26,260017,2,0,None
39562,26,260019,2,0,None
39563,26,260022,2,0,None
39564,26,260023,2,0,None
39565,26,260040,2,0,None
39566,26,260113,2,0,None
39567,26,260117,2,0,None
39568,26,260119,2,0,None
39569,26,260125,2,0,None
39570,26,260128,2,0,None
39571,26,260097,2,0,None
39572,26,260101,2,0,None
39573,26,260103,2,0,None
39574,26,260129,2,0,None
39575,26,260106,2,0,None
39576,26,260109,2,0,None
39577,26,260110,2,0,None
39578,26,260111,2,0,None
39579,26,260151,2,0,None
39580,26,260153,2,0,None
39581,26,260154,2,0,None
39582,26,260157,2,0,None
39583,26,260158,2,0,None
39584,26,260130,2,0,None
39585,26,260132,2,0,None
39586,26,260142,2,0,None
39587,26,260143,2,0,None
39588,26,260144,2,0,None
39589,26,260055,2,0,None
39590,26,260056,2,0,None
39591,26,260057,2,0,None
39592,26,260054,2,0,None
39593,26,260059,2,0,None
39594,26,260064,2,0,None
39595,26,260065,2,0,None
39596,26,260043,2,0,None
39597,26,260044,2,0,None
39598,26,260045,2,0,None
39599,26,260067,2,0,None
39600,26,260050,2,0,None
39601,26,260051,2,0,None
39602,26,260052,2,0,None
39603,26,260087,2,0,None
39604,26,260081,2,0,None
39605,26,260083,2,0,None
39606,26,260084,2,0,None
39607,26,260080,2,0,None
39608,26,260088,2,0,None
39609,26,260091,2,0,None
39610,26,260094,2,0,None
39611,26,260069,2,0,None
39612,26,260070,2,0,None
39613,26,260074,2,0,None
39614,26,260075,2,0,None
39615,26,260077,2,0,None
39616,26,260078,2,0,None
39617,26,260079,2,0,None
39618,27,270238,2,0,None
39619,27,270239,2,0,None
39620,27,270240,2,0,None
39621,27,270241,2,0,None
39622,27,270242,2,0,None
39623,27,270237,2,0,None
39624,27,270244,2,0,None
39625,27,270246,2,0,None
39626,27,270250,2,0,None
39627,27,270230,2,0,None
39628,27,270222,2,0,None
39629,27,270223,2,0,None
39630,27,270224,2,0,None
39631,27,270232,2,0,None
39632,27,270235,2,0,None
39633,27,270236,2,0,None
39634,27,270268,2,0,None
39635,27,270274,2,0,None
39636,27,270267,2,0,None
39637,27,270275,2,0,None
39638,27,270277,2,0,None
39639,27,270278,2,0,None
39640,27,270282,2,0,None
39641,27,270251,2,0,None
39642,27,270259,2,0,None
39643,27,270261,2,0,None
39644,27,270262,2,0,None
39645,27,270263,2,0,None
39646,27,270264,2,0,None
39647,27,270178,2,0,None
39648,27,270179,2,0,None
39649,27,270182,2,0,None
39650,27,270183,2,0,None
39651,27,270184,2,0,None
39652,27,270186,2,0,None
39653,27,270187,2,0,None
39654,27,270188,2,0,None
39655,27,270190,2,0,None
39656,27,270157,2,0,None
39657,27,270168,2,0,None
39658,27,270192,2,0,None
39659,27,270171,2,0,None
39660,27,270172,2,0,None
39661,27,270174,2,0,None
39662,27,270176,2,0,None
39663,27,270214,2,0,None
39664,27,270207,2,0,None
39665,27,270212,2,0,None
39666,27,270213,2,0,None
39667,27,270206,2,0,None
39668,27,270217,2,0,None
39669,27,270218,2,0,None
39670,27,270220,2,0,None
39671,27,270221,2,0,None
39672,27,270199,2,0,None
39673,27,270193,2,0,None
39674,27,270194,2,0,None
39675,27,270196,2,0,None
39676,27,270197,2,0,None
39677,27,270201,2,0,None
39678,27,270203,2,0,None
39679,27,270205,2,0,None
39680,27,270368,2,0,None
39681,27,270373,2,0,None
39682,27,270375,2,0,None
39683,27,270377,2,0,None
39684,27,270379,2,0,None
39685,27,270380,2,0,None
39686,27,270353,2,0,None
39687,27,270347,2,0,None
39688,27,270348,2,0,None
39689,27,270352,2,0,None
39690,27,270354,2,0,None
39691,27,270358,2,0,None
39692,27,270359,2,0,None
39693,27,270300,2,0,None
39694,27,270304,2,0,None
39695,27,270305,2,0,None
39696,27,270297,2,0,None
39697,27,270307,2,0,None
39698,27,270309,2,0,None
39699,27,270310,2,0,None
39700,27,270311,2,0,None
39701,27,270283,2,0,None
39702,27,270284,2,0,None
39703,27,270285,2,0,None
39704,27,270289,2,0,None
39705,27,270291,2,0,None
39706,27,270292,2,0,None
39707,27,270293,2,0,None
39708,27,270294,2,0,None
39709,27,270296,2,0,None
39710,27,270337,2,0,None
39711,27,270331,2,0,None
39712,27,270333,2,0,None
39713,27,270334,2,0,None
39714,27,270330,2,0,None
39715,27,270338,2,0,None
39716,27,270341,2,0,None
39717,27,270342,2,0,None
39718,27,270343,2,0,None
39719,27,270316,2,0,None
39720,27,270319,2,0,None
39721,27,270321,2,0,None
39722,27,270322,2,0,None
39723,27,270324,2,0,None
39724,27,270325,2,0,None
39725,27,270002,2,0,None
39726,27,270004,2,0,None
39727,27,270026,2,0,None
39728,27,270023,2,0,None
39729,27,270024,2,0,None
39730,27,270025,2,0,None
39731,27,270028,2,0,None
39732,27,270029,2,0,None
39733,27,270031,2,0,None
39734,27,270006,2,0,None
39735,27,270007,2,0,None
39736,27,270010,2,0,None
39737,27,270011,2,0,None
39738,27,270012,2,0,None
39739,27,270014,2,0,None
39740,27,270015,2,0,None
39741,27,270017,2,0,None
39742,27,270034,2,0,None
39743,27,270111,2,0,None
39744,27,270112,2,0,None
39745,27,270113,2,0,None
39746,27,270114,2,0,None
39747,27,270115,2,0,None
39748,27,270119,2,0,None
39749,27,270120,2,0,None
39750,27,270121,2,0,None
39751,27,270094,2,0,None
39752,27,270098,2,0,None
39753,27,270122,2,0,None
39754,27,270105,2,0,None
39755,27,270106,2,0,None
39756,27,270107,2,0,None
39757,27,270108,2,0,None
39758,27,270109,2,0,None
39759,27,270143,2,0,None
39760,27,270149,2,0,None
39761,27,270150,2,0,None
39762,27,270154,2,0,None
39763,27,270155,2,0,None
39764,27,270126,2,0,None
39765,27,270128,2,0,None
39766,27,270130,2,0,None
39767,27,270135,2,0,None
39768,27,270138,2,0,None
39769,27,270043,2,0,None
39770,27,270044,2,0,None
39771,27,270045,2,0,None
39772,27,270046,2,0,None
39773,27,270041,2,0,None
39774,27,270054,2,0,None
39775,27,270056,2,0,None
39776,27,270057,2,0,None
39777,27,270036,2,0,None
39778,27,270035,2,0,None
39779,27,270037,2,0,None
39780,27,270038,2,0,None
39781,27,270039,2,0,None
39782,27,270077,2,0,None
39783,27,270078,2,0,None
39784,27,270079,2,0,None
39785,27,270083,2,0,None
39786,27,270076,2,0,None
39787,27,270089,2,0,None
39788,27,270091,2,0,None
39789,27,270092,2,0,None
39790,27,270060,2,0,None
39791,27,270061,2,0,None
39792,27,270062,2,0,None
39793,27,270066,2,0,None
39794,27,270067,2,0,None
39795,27,270069,2,0,None
39796,27,270070,2,0,None
39797,27,270072,2,0,None
39798,28,280356,2,0,None
39799,28,280358,2,0,None
39800,28,280364,2,0,None
39801,28,280368,2,0,None
39802,28,280370,2,0,None
39803,28,280340,2,0,None
39804,28,280341,2,0,None
39805,28,280342,2,0,None
39806,28,280343,2,0,None
39807,28,280346,2,0,None
39808,28,280347,2,0,None
39809,28,280348,2,0,None
39810,28,280350,2,0,None
39811,28,280384,2,0,None
39812,28,280385,2,0,None
39813,28,280391,2,0,None
39814,28,280397,2,0,None
39815,28,280371,2,0,None
39816,28,280372,2,0,None
39817,28,280374,2,0,None
39818,28,280339,2,0,None
39819,28,280377,2,0,None
39820,28,280380,2,0,None
39821,28,280292,2,0,None
39822,28,280295,2,0,None
39823,28,280296,2,0,None
39824,28,280298,2,0,None
39825,28,280299,2,0,None
39826,28,280300,2,0,None
39827,28,280301,2,0,None
39828,28,280302,2,0,None
39829,28,280282,2,0,None
39830,28,280283,2,0,None
39831,28,280285,2,0,None
39832,28,280286,2,0,None
39833,28,280288,2,0,None
39834,28,280289,2,0,None
39835,28,280290,2,0,None
39836,28,280291,2,0,None
39837,28,280326,2,0,None
39838,28,280328,2,0,None
39839,28,280331,2,0,None
39840,28,280337,2,0,None
39841,28,280308,2,0,None
39842,28,280401,2,0,None
39843,28,280320,2,0,None
39844,28,280321,2,0,None
39845,28,280322,2,0,None
39846,28,280323,2,0,None
39847,28,280485,2,0,None
39848,28,280488,2,0,None
39849,28,280490,2,0,None
39850,28,280492,2,0,None
39851,28,280494,2,0,None
39852,28,280497,2,0,None
39853,28,280469,2,0,None
39854,28,280470,2,0,None
39855,28,280471,2,0,None
39856,28,280476,2,0,None
39857,28,280479,2,0,None
39858,28,280515,2,0,None
39859,28,280516,2,0,None
39860,28,280519,2,0,None
39861,28,280524,2,0,None
39862,28,280526,2,0,None
39863,28,280527,2,0,None
39864,28,280498,2,0,None
39865,28,280500,2,0,None
39866,28,280502,2,0,None
39867,28,280503,2,0,None
39868,28,280466,2,0,None
39869,28,280506,2,0,None
39870,28,280508,2,0,None
39871,28,280427,2,0,None
39872,28,280419,2,0,None
39873,28,280421,2,0,None
39874,28,280418,2,0,None
39875,28,280429,2,0,None
39876,28,280432,2,0,None
39877,28,280403,2,0,None
39878,28,280406,2,0,None
39879,28,280410,2,0,None
39880,28,280412,2,0,None
39881,28,280453,2,0,None
39882,28,280455,2,0,None
39883,28,280458,2,0,None
39884,28,280452,2,0,None
39885,28,280459,2,0,None
39886,28,280460,2,0,None
39887,28,280435,2,0,None
39888,28,280441,2,0,None
39889,28,280442,2,0,None
39890,28,280444,2,0,None
39891,28,280446,2,0,None
39892,28,280447,2,0,None
39893,28,280113,2,0,None
39894,28,280116,2,0,None
39895,28,280118,2,0,None
39896,28,280119,2,0,None
39897,28,280120,2,0,None
39898,28,280121,2,0,None
39899,28,280124,2,0,None
39900,28,280096,2,0,None
39901,28,280099,2,0,None
39902,28,280101,2,0,None
39903,28,280103,2,0,None
39904,28,280105,2,0,None
39905,28,280108,2,0,None
39906,28,280143,2,0,None
39907,28,280144,2,0,None
39908,28,280146,2,0,None
39909,28,280147,2,0,None
39910,28,280148,2,0,None
39911,28,280149,2,0,None
39912,28,280151,2,0,None
39913,28,280152,2,0,None
39914,28,280127,2,0,None
39915,28,280130,2,0,None
39916,28,280131,2,0,None
39917,28,280133,2,0,None
39918,28,280094,2,0,None
39919,28,280134,2,0,None
39920,28,280136,2,0,None
39921,28,280137,2,0,None
39922,28,280139,2,0,None
39923,28,280045,2,0,None
39924,28,280046,2,0,None
39925,28,280048,2,0,None
39926,28,280049,2,0,None
39927,28,280054,2,0,None
39928,28,280035,2,0,None
39929,28,280030,2,0,None
39930,28,280031,2,0,None
39931,28,280032,2,0,None
39932,28,280037,2,0,None
39933,28,280038,2,0,None
39934,28,280040,2,0,None
39935,28,280080,2,0,None
39936,28,280081,2,0,None
39937,28,280082,2,0,None
39938,28,280090,2,0,None
39939,28,280091,2,0,None
39940,28,280068,2,0,None
39941,28,280072,2,0,None
39942,28,280073,2,0,None
39943,28,280075,2,0,None
39944,28,280233,2,0,None
39945,28,280237,2,0,None
39946,28,280238,2,0,None
39947,28,280239,2,0,None
39948,28,280241,2,0,None
39949,28,280242,2,0,None
39950,28,280244,2,0,None
39951,28,280246,2,0,None
39952,28,280224,2,0,None
39953,28,280217,2,0,None
39954,28,280218,2,0,None
39955,28,280222,2,0,None
39956,28,280230,2,0,None
39957,28,280232,2,0,None
39958,28,280265,2,0,None
39959,28,280268,2,0,None
39960,28,280269,2,0,None
39961,28,280270,2,0,None
39962,28,280272,2,0,None
39963,28,280273,2,0,None
39964,28,280275,2,0,None
39965,28,280276,2,0,None
39966,28,280250,2,0,None
39967,28,280251,2,0,None
39968,28,280252,2,0,None
39969,28,280253,2,0,None
39970,28,280261,2,0,None
39971,28,280173,2,0,None
39972,28,280175,2,0,None
39973,28,280176,2,0,None
39974,28,280177,2,0,None
39975,28,280183,2,0,None
39976,28,280184,2,0,None
39977,28,280156,2,0,None
39978,28,280157,2,0,None
39979,28,280158,2,0,None
39980,28,280160,2,0,None
39981,28,280187,2,0,None
39982,28,280162,2,0,None
39983,28,280167,2,0,None
39984,28,280201,2,0,None
39985,28,280202,2,0,None
39986,28,280205,2,0,None
39987,28,280200,2,0,None
39988,28,280211,2,0,None
39989,28,280189,2,0,None
39990,28,280191,2,0,None
39991,28,280196,2,0,None
39992,28,280197,2,0,None
39993,28,280199,2,0,None
39994,28,280604,2,0,None
39995,28,280605,2,0,None
39996,28,280549,2,0,None
39997,28,280543,2,0,None
39998,28,280546,2,0,None
39999,28,280547,2,0,None
40000,28,280548,2,0,None
40001,28,280551,2,0,None
40002,28,280553,2,0,None
40003,28,280554,2,0,None
40004,28,280555,2,0,None
40005,28,280531,2,0,None
40006,28,280532,2,0,None
40007,28,280534,2,0,None
40008,28,280536,2,0,None
40009,28,280537,2,0,None
40010,28,280540,2,0,None
40011,28,280541,2,0,None
40012,28,280542,2,0,None
40013,28,280573,2,0,None
40014,28,280586,2,0,None
40015,28,280557,2,0,None
40016,28,280558,2,0,None
40017,28,280560,2,0,None
40018,28,280561,2,0,None
40019,28,280566,2,0,None
40020,28,280569,2,0,None
40021,28,280021,2,0,None
40022,28,280023,2,0,None
40023,28,280025,2,0,None
40024,28,280029,2,0,None
40025,28,280002,2,0,None
40026,28,280004,2,0,None
40027,28,280005,2,0,None
40028,28,280006,2,0,None
40029,28,280007,2,0,None
40030,28,280011,2,0,None
40031,28,280012,2,0,None
40032,29,290747,2,0,None
40033,29,290748,2,0,None
40034,29,290749,2,0,None
40035,29,290751,2,0,None
40036,29,290754,2,0,None
40037,29,290758,2,0,None
40038,29,290761,2,0,None
40039,29,290731,2,0,None
40040,29,290744,2,0,None
40041,29,290781,2,0,None
40042,29,290776,2,0,None
40043,29,290777,2,0,None
40044,29,290779,2,0,None
40045,29,290780,2,0,None
40046,29,290783,2,0,None
40047,29,290788,2,0,None
40048,29,290763,2,0,None
40049,29,290764,2,0,None
40050,29,290765,2,0,None
40051,29,290766,2,0,None
40052,29,290767,2,0,None
40053,29,290725,2,0,None
40054,29,290768,2,0,None
40055,29,290772,2,0,None
40056,29,290773,2,0,None
40057,29,290689,2,0,None
40058,29,290683,2,0,None
40059,29,290686,2,0,None
40060,29,290690,2,0,None
40061,29,290691,2,0,None
40062,29,290692,2,0,None
40063,29,290695,2,0,None
40064,29,290669,2,0,None
40065,29,290672,2,0,None
40066,29,290696,2,0,None
40067,29,290674,2,0,None
40068,29,290678,2,0,None
40069,29,290679,2,0,None
40070,29,290718,2,0,None
40071,29,290712,2,0,None
40072,29,290713,2,0,None
40073,29,290716,2,0,None
40074,29,290711,2,0,None
40075,29,290721,2,0,None
40076,29,290723,2,0,None
40077,29,290724,2,0,None
40078,29,290700,2,0,None
40079,29,290701,2,0,None
40080,29,290702,2,0,None
40081,29,290707,2,0,None
40082,29,290709,2,0,None
40083,29,290710,2,0,None
40084,29,290804,2,0,None
40085,29,290805,2,0,None
40086,29,290812,2,0,None
40087,29,290814,2,0,None
40088,29,290790,2,0,None
40089,29,290791,2,0,None
40090,29,290792,2,0,None
40091,29,290793,2,0,None
40092,29,290796,2,0,None
40093,29,290797,2,0,None
40094,29,290800,2,0,None
40095,29,290801,2,0,None
40096,29,290818,2,0,None
40097,29,290819,2,0,None
40098,29,290825,2,0,None
40099,29,290827,2,0,None
40100,29,290496,2,0,None
40101,29,290498,2,0,None
40102,29,290505,2,0,None
40103,29,290509,2,0,None
40104,29,290488,2,0,None
40105,29,290480,2,0,None
40106,29,290482,2,0,None
40107,29,290491,2,0,None
40108,29,290494,2,0,None
40109,29,290533,2,0,None
40110,29,290535,2,0,None
40111,29,290537,2,0,None
40112,29,290538,2,0,None
40113,29,290541,2,0,None
40114,29,290542,2,0,None
40115,29,290520,2,0,None
40116,29,290514,2,0,None
40117,29,290521,2,0,None
40118,29,290524,2,0,None
40119,29,290525,2,0,None
40120,29,290434,2,0,None
40121,29,290436,2,0,None
40122,29,290437,2,0,None
40123,29,290433,2,0,None
40124,29,290442,2,0,None
40125,29,290444,2,0,None
40126,29,290446,2,0,None
40127,29,290421,2,0,None
40128,29,290423,2,0,None
40129,29,290424,2,0,None
40130,29,290425,2,0,None
40131,29,290426,2,0,None
40132,29,290427,2,0,None
40133,29,290430,2,0,None
40134,29,290471,2,0,None
40135,29,290470,2,0,None
40136,29,290472,2,0,None
40137,29,290475,2,0,None
40138,29,290477,2,0,None
40139,29,290456,2,0,None
40140,29,290448,2,0,None
40141,29,290451,2,0,None
40142,29,290543,2,0,None
40143,29,290457,2,0,None
40144,29,290460,2,0,None
40145,29,290624,2,0,None
40146,29,290627,2,0,None
40147,29,290630,2,0,None
40148,29,290631,2,0,None
40149,29,290633,2,0,None
40150,29,290636,2,0,None
40151,29,290611,2,0,None
40152,29,290613,2,0,None
40153,29,290614,2,0,None
40154,29,290615,2,0,None
40155,29,290616,2,0,None
40156,29,290619,2,0,None
40157,29,290648,2,0,None
40158,29,290649,2,0,None
40159,29,290651,2,0,None
40160,29,290657,2,0,None
40161,29,290661,2,0,None
40162,29,290662,2,0,None
40163,29,290637,2,0,None
40164,29,290639,2,0,None
40165,29,290640,2,0,None
40166,29,290643,2,0,None
40167,29,290644,2,0,None
40168,29,290645,2,0,None
40169,29,290559,2,0,None
40170,29,290561,2,0,None
40171,29,290562,2,0,None
40172,29,290563,2,0,None
40173,29,290566,2,0,None
40174,29,290567,2,0,None
40175,29,290569,2,0,None
40176,29,290572,2,0,None
40177,29,290553,2,0,None
40178,29,290550,2,0,None
40179,29,290557,2,0,None
40180,29,290558,2,0,None
40181,29,290599,2,0,None
40182,29,290595,2,0,None
40183,29,290598,2,0,None
40184,29,290601,2,0,None
40185,29,290603,2,0,None
40186,29,290576,2,0,None
40187,29,290577,2,0,None
40188,29,290581,2,0,None
40189,29,290582,2,0,None
40190,29,290590,2,0,None
40191,29,290591,2,0,None
40192,29,290261,2,0,None
40193,29,290263,2,0,None
40194,29,290265,2,0,None
40195,29,290267,2,0,None
40196,29,290268,2,0,None
40197,29,290269,2,0,None
40198,29,290241,2,0,None
40199,29,290242,2,0,None
40200,29,290245,2,0,None
40201,29,290274,2,0,None
40202,29,290254,2,0,None
40203,29,290257,2,0,None
40204,29,290287,2,0,None
40205,29,290291,2,0,None
40206,29,290286,2,0,None
40207,29,290294,2,0,None
40208,29,290295,2,0,None
40209,29,290300,2,0,None
40210,29,290275,2,0,None
40211,29,290276,2,0,None
40212,29,290278,2,0,None
40213,29,290279,2,0,None
40214,29,290282,2,0,None
40215,29,290283,2,0,None
40216,29,290284,2,0,None
40217,29,290192,2,0,None
40218,29,290194,2,0,None
40219,29,290196,2,0,None
40220,29,290199,2,0,None
40221,29,290191,2,0,None
40222,29,290208,2,0,None
40223,29,290179,2,0,None
40224,29,290180,2,0,None
40225,29,290182,2,0,None
40226,29,290184,2,0,None
40227,29,290185,2,0,None
40228,29,290186,2,0,None
40229,29,290187,2,0,None
40230,29,290190,2,0,None
40231,29,290225,2,0,None
40232,29,290228,2,0,None
40233,29,290230,2,0,None
40234,29,290231,2,0,None
40235,29,290233,2,0,None
40236,29,290234,2,0,None
40237,29,290235,2,0,None
40238,29,290210,2,0,None
40239,29,290214,2,0,None
40240,29,290215,2,0,None
40241,29,290216,2,0,None
40242,29,290301,2,0,None
40243,29,290218,2,0,None
40244,29,290221,2,0,None
40245,29,290224,2,0,None
40246,29,290378,2,0,None
40247,29,290379,2,0,None
40248,29,290382,2,0,None
40249,29,290383,2,0,None
40250,29,290386,2,0,None
40251,29,290387,2,0,None
40252,29,290388,2,0,None
40253,29,290367,2,0,None
40254,29,290368,2,0,None
40255,29,290369,2,0,None
40256,29,290370,2,0,None
40257,29,290371,2,0,None
40258,29,290372,2,0,None
40259,29,290373,2,0,None
40260,29,290374,2,0,None
40261,29,290375,2,0,None
40262,29,290377,2,0,None
40263,29,290407,2,0,None
40264,29,290414,2,0,None
40265,29,290415,2,0,None
40266,29,290416,2,0,None
40267,29,290419,2,0,None
40268,29,290420,2,0,None
40269,29,290398,2,0,None
40270,29,290393,2,0,None
40271,29,290394,2,0,None
40272,29,290399,2,0,None
40273,29,290402,2,0,None
40274,29,290406,2,0,None
40275,29,290321,2,0,None
40276,29,290323,2,0,None
40277,29,290325,2,0,None
40278,29,290326,2,0,None
40279,29,290333,2,0,None
40280,29,290334,2,0,None
40281,29,290335,2,0,None
40282,29,290305,2,0,None
40283,29,290307,2,0,None
40284,29,290308,2,0,None
40285,29,290336,2,0,None
40286,29,290309,2,0,None
40287,29,290311,2,0,None
40288,29,290315,2,0,None
40289,29,290317,2,0,None
40290,29,290354,2,0,None
40291,29,290359,2,0,None
40292,29,290360,2,0,None
40293,29,290361,2,0,None
40294,29,290363,2,0,None
40295,29,290364,2,0,None
40296,29,290365,2,0,None
