,state_number,consecutive_number,vehicle_number,driver_distracted_by,driver_distracted_by_name
47361,28,280066,2,96,Not Reported
47362,28,280065,2,96,Not Reported
47363,28,280064,2,96,Not Reported
47364,28,280059,2,96,Not Reported
47365,28,280057,2,96,Not Reported
47366,28,280054,2,96,Not Reported
47367,28,280053,2,96,Not Reported
47368,28,280051,2,96,Not Reported
47369,28,280001,2,96,Not Reported
47370,28,280003,2,96,Not Reported
47371,28,280025,2,96,Not Reported
47372,28,280023,2,96,Not Reported
47373,28,280022,2,96,Not Reported
47374,28,280021,2,96,Not Reported
47375,28,280019,2,96,Not Reported
47376,28,280012,2,96,Not Reported
47377,28,280013,2,96,Not Reported
47378,28,280014,2,96,Not Reported
47379,28,280017,2,96,Not Reported
47380,29,290623,2,96,Not Reported
47381,29,290624,2,96,Not Reported
47382,29,290618,2,96,Not Reported
47383,29,290626,2,96,Not Reported
47384,29,290627,2,96,Not Reported
47385,29,290628,2,96,Not Reported
47386,29,290613,2,96,Not Reported
47387,29,290611,2,96,Not Reported
47388,29,290610,2,96,Not Reported
47389,29,290609,2,96,Not Reported
47390,29,290608,2,96,Not Reported
47391,29,290640,2,96,Not Reported
47392,29,290655,2,96,Not Reported
47393,29,290636,2,96,Not Reported
47394,29,290635,2,96,Not Reported
47395,29,290634,2,96,Not Reported
47396,29,290633,2,96,Not Reported
47397,29,290632,2,96,Not Reported
47398,29,290577,2,96,Not Reported
47399,29,290574,2,96,Not Reported
47400,29,290576,2,96,Not Reported
47401,29,290578,2,96,Not Reported
47402,29,290579,2,96,Not Reported
47403,29,290580,2,96,Not Reported
47404,29,290571,2,96,Not Reported
47405,29,290564,2,96,Not Reported
47406,29,290563,2,96,Not Reported
47407,29,290562,2,96,Not Reported
47408,29,290601,2,96,Not Reported
47409,29,290598,2,96,Not Reported
47410,29,290594,2,96,Not Reported
47411,29,290657,2,96,Not Reported
47412,29,290590,2,96,Not Reported
47413,29,290588,2,96,Not Reported
47414,29,290586,2,96,Not Reported
47415,29,290584,2,96,Not Reported
47416,29,290722,2,96,Not Reported
47417,29,290726,2,96,Not Reported
47418,29,290727,2,96,Not Reported
47419,29,290729,2,96,Not Reported
47420,29,290731,2,96,Not Reported
47421,29,290732,2,96,Not Reported
47422,29,290718,2,96,Not Reported
47423,29,290715,2,96,Not Reported
47424,29,290713,2,96,Not Reported
47425,29,290711,2,96,Not Reported
47426,29,290762,2,96,Not Reported
47427,29,290758,2,96,Not Reported
47428,29,290710,2,96,Not Reported
47429,29,290736,2,96,Not Reported
47430,29,290735,2,96,Not Reported
47431,29,290734,2,96,Not Reported
47432,29,290672,2,96,Not Reported
47433,29,290674,2,96,Not Reported
47434,29,290683,2,96,Not Reported
47435,29,290669,2,96,Not Reported
47436,29,290668,2,96,Not Reported
47437,29,290666,2,96,Not Reported
47438,29,290661,2,96,Not Reported
47439,29,290659,2,96,Not Reported
47440,29,290700,2,96,Not Reported
47441,29,290708,2,96,Not Reported
47442,29,290706,2,96,Not Reported
47443,29,290703,2,96,Not Reported
47444,29,290701,2,96,Not Reported
47445,29,290695,2,96,Not Reported
47446,29,290694,2,96,Not Reported
47447,29,290688,2,96,Not Reported
47448,29,290426,2,96,Not Reported
47449,29,290428,2,96,Not Reported
47450,29,290425,2,96,Not Reported
47451,29,290434,2,96,Not Reported
47452,29,290437,2,96,Not Reported
47453,29,290424,2,96,Not Reported
47454,29,290420,2,96,Not Reported
47455,29,290418,2,96,Not Reported
47456,29,290416,2,96,Not Reported
47457,29,290414,2,96,Not Reported
47458,29,290461,2,96,Not Reported
47459,29,290456,2,96,Not Reported
47460,29,290455,2,96,Not Reported
47461,29,290452,2,96,Not Reported
47462,29,290451,2,96,Not Reported
47463,29,290449,2,96,Not Reported
47464,29,290446,2,96,Not Reported
47465,29,290386,2,96,Not Reported
47466,29,290382,2,96,Not Reported
47467,29,290385,2,96,Not Reported
47468,29,290388,2,96,Not Reported
47469,29,290389,2,96,Not Reported
47470,29,290379,2,96,Not Reported
47471,29,290378,2,96,Not Reported
47472,29,290376,2,96,Not Reported
47473,29,290412,2,96,Not Reported
47474,29,290410,2,96,Not Reported
47475,29,290408,2,96,Not Reported
47476,29,290402,2,96,Not Reported
47477,29,290401,2,96,Not Reported
47478,29,290398,2,96,Not Reported
47479,29,290397,2,96,Not Reported
47480,29,290396,2,96,Not Reported
47481,29,290395,2,96,Not Reported
47482,29,290391,2,96,Not Reported
47483,29,290533,2,96,Not Reported
47484,29,290528,2,96,Not Reported
47485,29,290529,2,96,Not Reported
47486,29,290530,2,96,Not Reported
47487,29,290527,2,96,Not Reported
47488,29,290538,2,96,Not Reported
47489,29,290539,2,96,Not Reported
47490,29,290526,2,96,Not Reported
47491,29,290522,2,96,Not Reported
47492,29,290559,2,96,Not Reported
47493,29,290558,2,96,Not Reported
47494,29,290554,2,96,Not Reported
47495,29,290552,2,96,Not Reported
47496,29,290551,2,96,Not Reported
47497,29,290548,2,96,Not Reported
47498,29,290547,2,96,Not Reported
47499,29,290546,2,96,Not Reported
47500,29,290545,2,96,Not Reported
47501,29,290541,2,96,Not Reported
47502,29,290540,2,96,Not Reported
47503,29,290475,2,96,Not Reported
47504,29,290476,2,96,Not Reported
47505,29,290479,2,96,Not Reported
47506,29,290481,2,96,Not Reported
47507,29,290482,2,96,Not Reported
47508,29,290473,2,96,Not Reported
47509,29,290472,2,96,Not Reported
47510,29,290470,2,96,Not Reported
47511,29,290467,2,96,Not Reported
47512,29,290465,2,96,Not Reported
47513,29,290464,2,96,Not Reported
47514,29,290512,2,96,Not Reported
47515,29,290506,2,96,Not Reported
47516,29,290502,2,96,Not Reported
47517,29,290500,2,96,Not Reported
47518,29,290499,2,96,Not Reported
47519,29,290498,2,96,Not Reported
47520,29,290489,2,96,Not Reported
47521,29,290486,2,96,Not Reported
47522,29,290831,2,96,Not Reported
47523,29,290824,2,96,Not Reported
47524,29,290826,2,96,Not Reported
47525,29,290827,2,96,Not Reported
47526,29,290832,2,96,Not Reported
47527,29,290833,2,96,Not Reported
47528,29,290834,2,96,Not Reported
47529,29,290822,2,96,Not Reported
47530,29,290814,2,96,Not Reported
47531,29,290812,2,96,Not Reported
47532,29,290844,2,96,Not Reported
47533,29,290856,2,96,Not Reported
47534,29,290855,2,96,Not Reported
47535,29,290854,2,96,Not Reported
47536,29,290848,2,96,Not Reported
47537,29,290847,2,96,Not Reported
47538,29,290811,2,96,Not Reported
47539,29,290840,2,96,Not Reported
47540,29,290837,2,96,Not Reported
47541,29,290836,2,96,Not Reported
47542,29,290781,2,96,Not Reported
47543,29,290776,2,96,Not Reported
47544,29,290780,2,96,Not Reported
47545,29,290782,2,96,Not Reported
47546,29,290783,2,96,Not Reported
47547,29,290785,2,96,Not Reported
47548,29,290772,2,96,Not Reported
47549,29,290771,2,96,Not Reported
47550,29,290767,2,96,Not Reported
47551,29,290766,2,96,Not Reported
47552,29,290799,2,96,Not Reported
47553,29,290807,2,96,Not Reported
47554,29,290804,2,96,Not Reported
47555,29,290801,2,96,Not Reported
47556,29,290800,2,96,Not Reported
47557,29,290858,2,96,Not Reported
47558,29,290797,2,96,Not Reported
47559,29,290789,2,96,Not Reported
47560,29,290788,2,96,Not Reported
47561,29,290787,2,96,Not Reported
47562,29,290871,2,96,Not Reported
47563,29,290873,2,96,Not Reported
47564,29,290874,2,96,Not Reported
47565,29,290875,2,96,Not Reported
47566,29,290878,2,96,Not Reported
47567,29,290867,2,96,Not Reported
47568,29,290864,2,96,Not Reported
47569,29,290863,2,96,Not Reported
47570,29,290862,2,96,Not Reported
47571,29,290861,2,96,Not Reported
47572,29,290889,2,96,Not Reported
47573,29,290896,2,96,Not Reported
47574,29,290895,2,96,Not Reported
47575,29,290891,2,96,Not Reported
47576,29,290890,2,96,Not Reported
47577,29,290887,2,96,Not Reported
47578,29,290885,2,96,Not Reported
47579,29,290884,2,96,Not Reported
47580,29,290883,2,96,Not Reported
47581,29,290881,2,96,Not Reported
47582,29,290241,2,96,Not Reported
47583,29,290238,2,96,Not Reported
47584,29,290240,2,96,Not Reported
47585,29,290242,2,96,Not Reported
47586,29,290243,2,96,Not Reported
47587,29,290248,2,96,Not Reported
47588,29,290237,2,96,Not Reported
47589,29,290236,2,96,Not Reported
47590,29,290235,2,96,Not Reported
47591,29,290233,2,96,Not Reported
47592,29,290232,2,96,Not Reported
47593,29,290261,2,96,Not Reported
47594,29,290263,2,96,Not Reported
47595,29,290264,2,96,Not Reported
47596,29,290265,2,96,Not Reported
47597,29,290266,2,96,Not Reported
47598,29,290267,2,96,Not Reported
47599,29,290268,2,96,Not Reported
47600,29,290269,2,96,Not Reported
47601,29,290231,2,96,Not Reported
47602,29,290260,2,96,Not Reported
47603,29,290257,2,96,Not Reported
47604,29,290253,2,96,Not Reported
47605,29,290202,2,96,Not Reported
47606,29,290200,2,96,Not Reported
47607,29,290201,2,96,Not Reported
47608,29,290205,2,96,Not Reported
47609,29,290206,2,96,Not Reported
47610,29,290193,2,96,Not Reported
47611,29,290191,2,96,Not Reported
47612,29,290227,2,96,Not Reported
47613,29,290226,2,96,Not Reported
47614,29,290217,2,96,Not Reported
47615,29,290214,2,96,Not Reported
47616,29,290213,2,96,Not Reported
47617,29,290212,2,96,Not Reported
47618,29,290207,2,96,Not Reported
47619,29,290328,2,96,Not Reported
47620,29,290329,2,96,Not Reported
47621,29,290331,2,96,Not Reported
47622,29,290334,2,96,Not Reported
47623,29,290338,2,96,Not Reported
47624,29,290342,2,96,Not Reported
47625,29,290325,2,96,Not Reported
47626,29,290323,2,96,Not Reported
47627,29,290321,2,96,Not Reported
47628,29,290320,2,96,Not Reported
47629,29,290356,2,96,Not Reported
47630,29,290366,2,96,Not Reported
47631,29,290364,2,96,Not Reported
47632,29,290361,2,96,Not Reported
47633,29,290359,2,96,Not Reported
47634,29,290358,2,96,Not Reported
47635,29,290354,2,96,Not Reported
47636,29,290351,2,96,Not Reported
47637,29,290343,2,96,Not Reported
47638,29,290289,2,96,Not Reported
47639,29,290285,2,96,Not Reported
47640,29,290288,2,96,Not Reported
47641,29,290290,2,96,Not Reported
47642,29,290292,2,96,Not Reported
47643,29,290293,2,96,Not Reported
47644,29,290280,2,96,Not Reported
47645,29,290279,2,96,Not Reported
47646,29,290278,2,96,Not Reported
47647,29,290270,2,96,Not Reported
47648,29,290316,2,96,Not Reported
47649,29,290313,2,96,Not Reported
47650,29,290312,2,96,Not Reported
47651,29,290311,2,96,Not Reported
47652,29,290310,2,96,Not Reported
47653,29,290308,2,96,Not Reported
47654,29,290182,2,96,Not Reported
47655,29,290303,2,96,Not Reported
47656,29,290301,2,96,Not Reported
47657,29,290299,2,96,Not Reported
47658,29,290298,2,96,Not Reported
47659,29,290297,2,96,Not Reported
47660,29,290051,2,96,Not Reported
47661,29,290045,2,96,Not Reported
47662,29,290046,2,96,Not Reported
47663,29,290050,2,96,Not Reported
47664,29,290044,2,96,Not Reported
47665,29,290054,2,96,Not Reported
47666,29,290055,2,96,Not Reported
47667,29,290041,2,96,Not Reported
47668,29,290038,2,96,Not Reported
47669,29,290037,2,96,Not Reported
47670,29,290036,2,96,Not Reported
47671,29,290080,2,96,Not Reported
47672,29,290079,2,96,Not Reported
47673,29,290074,2,96,Not Reported
47674,29,290071,2,96,Not Reported
47675,29,290068,2,96,Not Reported
47676,29,290062,2,96,Not Reported
47677,29,290061,2,96,Not Reported
47678,29,290058,2,96,Not Reported
47679,29,290001,2,96,Not Reported
47680,29,290002,2,96,Not Reported
47681,29,290003,2,96,Not Reported
47682,29,290021,2,96,Not Reported
47683,29,290032,2,96,Not Reported
47684,29,290028,2,96,Not Reported
47685,29,290027,2,96,Not Reported
47686,29,290022,2,96,Not Reported
47687,29,290015,2,96,Not Reported
47688,29,290012,2,96,Not Reported
47689,29,290011,2,96,Not Reported
47690,29,290153,2,96,Not Reported
47691,29,290145,2,96,Not Reported
47692,29,290143,2,96,Not Reported
47693,29,290154,2,96,Not Reported
47694,29,290156,2,96,Not Reported
47695,29,290157,2,96,Not Reported
47696,29,290142,2,96,Not Reported
47697,29,290141,2,96,Not Reported
47698,29,290140,2,96,Not Reported
47699,29,290138,2,96,Not Reported
47700,29,290137,2,96,Not Reported
47701,29,290136,2,96,Not Reported
47702,29,290135,2,96,Not Reported
47703,29,290179,2,96,Not Reported
47704,29,290175,2,96,Not Reported
47705,29,290167,2,96,Not Reported
47706,29,290166,2,96,Not Reported
47707,29,290158,2,96,Not Reported
47708,29,290098,2,96,Not Reported
47709,29,290100,2,96,Not Reported
47710,29,290102,2,96,Not Reported
47711,29,290107,2,96,Not Reported
47712,29,290110,2,96,Not Reported
47713,29,290095,2,96,Not Reported
47714,29,290090,2,96,Not Reported
47715,29,290083,2,96,Not Reported
47716,29,290134,2,96,Not Reported
47717,29,290133,2,96,Not Reported
47718,29,290132,2,96,Not Reported
47719,29,290130,2,96,Not Reported
47720,29,290129,2,96,Not Reported
47721,29,290124,2,96,Not Reported
47722,29,290123,2,96,Not Reported
47723,29,290117,2,96,Not Reported
47724,29,290112,2,96,Not Reported
47725,32,320269,2,96,Not Reported
47726,32,320271,2,96,Not Reported
47727,32,320272,2,96,Not Reported
47728,32,320280,2,96,Not Reported
47729,32,320281,2,96,Not Reported
47730,32,320267,2,96,Not Reported
47731,32,320265,2,96,Not Reported
47732,32,320264,2,96,Not Reported
47733,32,320197,2,96,Not Reported
47734,34,340225,2,96,Not Reported
47735,34,340507,2,96,Not Reported
47736,34,340562,2,96,Not Reported
47737,34,340532,2,96,Not Reported
47738,34,340478,2,96,Not Reported
47739,34,340476,2,96,Not Reported
47740,34,340449,2,96,Not Reported
47741,34,340345,2,96,Not Reported
47742,35,350355,2,96,Not Reported
47743,35,350348,2,96,Not Reported
47744,35,350346,2,96,Not Reported
47745,35,350201,2,96,Not Reported
47746,35,350230,2,96,Not Reported
47747,35,350234,2,96,Not Reported
47748,35,350240,2,96,Not Reported
47749,35,350271,2,96,Not Reported
47750,35,350177,2,96,Not Reported
47751,35,350175,2,96,Not Reported
47752,35,350157,2,96,Not Reported
47753,35,350338,2,96,Not Reported
47754,35,350329,2,96,Not Reported
47755,35,350326,2,96,Not Reported
47756,35,350321,2,96,Not Reported
47757,35,350299,2,96,Not Reported
47758,35,350277,2,96,Not Reported
47759,35,350149,2,96,Not Reported
47760,35,350085,2,96,Not Reported
47761,35,350070,2,96,Not Reported
47762,36,360930,2,96,Not Reported
47763,36,360948,2,96,Not Reported
47764,36,360968,2,96,Not Reported
47765,37,370771,2,96,Not Reported
47766,37,370782,2,96,Not Reported
47767,37,370792,2,96,Not Reported
47768,37,370770,2,96,Not Reported
47769,37,370745,2,96,Not Reported
47770,37,370743,2,96,Not Reported
47771,37,370742,2,96,Not Reported
47772,37,370814,2,96,Not Reported
47773,37,370824,2,96,Not Reported
47774,37,370826,2,96,Not Reported
47775,37,370827,2,96,Not Reported
47776,37,370809,2,96,Not Reported
47777,37,370806,2,96,Not Reported
47778,37,370801,2,96,Not Reported
47779,37,370798,2,96,Not Reported
47780,37,370795,2,96,Not Reported
47781,37,370689,2,96,Not Reported
47782,37,370690,2,96,Not Reported
47783,37,370692,2,96,Not Reported
47784,37,370693,2,96,Not Reported
47785,37,370694,2,96,Not Reported
47786,37,370683,2,96,Not Reported
47787,37,370682,2,96,Not Reported
47788,37,370681,2,96,Not Reported
47789,37,370679,2,96,Not Reported
47790,37,370663,2,96,Not Reported
47791,37,370661,2,96,Not Reported
47792,37,370737,2,96,Not Reported
47793,37,370735,2,96,Not Reported
47794,37,370732,2,96,Not Reported
47795,37,370727,2,96,Not Reported
47796,37,370699,2,96,Not Reported
47797,37,370698,2,96,Not Reported
47798,37,370913,2,96,Not Reported
47799,37,370907,2,96,Not Reported
47800,37,370915,2,96,Not Reported
47801,37,370918,2,96,Not Reported
47802,37,370919,2,96,Not Reported
47803,37,370903,2,96,Not Reported
47804,37,370902,2,96,Not Reported
47805,37,370899,2,96,Not Reported
47806,37,370896,2,96,Not Reported
47807,37,370944,2,96,Not Reported
47808,37,370939,2,96,Not Reported
47809,37,370938,2,96,Not Reported
47810,37,370937,2,96,Not Reported
47811,37,370933,2,96,Not Reported
47812,37,370931,2,96,Not Reported
47813,37,370930,2,96,Not Reported
47814,37,370922,2,96,Not Reported
47815,37,370844,2,96,Not Reported
47816,37,370848,2,96,Not Reported
47817,37,370855,2,96,Not Reported
47818,37,370856,2,96,Not Reported
47819,37,370857,2,96,Not Reported
47820,37,370838,2,96,Not Reported
47821,37,370834,2,96,Not Reported
47822,37,370830,2,96,Not Reported
47823,37,370887,2,96,Not Reported
47824,37,370882,2,96,Not Reported
47825,37,370881,2,96,Not Reported
47826,37,370879,2,96,Not Reported
47827,37,370874,2,96,Not Reported
47828,37,370867,2,96,Not Reported
47829,37,370866,2,96,Not Reported
47830,37,370434,2,96,Not Reported
47831,37,370436,2,96,Not Reported
47832,37,370438,2,96,Not Reported
47833,37,370433,2,96,Not Reported
47834,37,370445,2,96,Not Reported
47835,37,370447,2,96,Not Reported
47836,37,370432,2,96,Not Reported
47837,37,370431,2,96,Not Reported
47838,37,370427,2,96,Not Reported
47839,37,370425,2,96,Not Reported
47840,37,370422,2,96,Not Reported
47841,37,370480,2,96,Not Reported
47842,37,370477,2,96,Not Reported
47843,37,370479,2,96,Not Reported
47844,37,370494,2,96,Not Reported
47845,37,370496,2,96,Not Reported
47846,37,370469,2,96,Not Reported
47847,37,370464,2,96,Not Reported
47848,37,370463,2,96,Not Reported
47849,37,370461,2,96,Not Reported
47850,37,370338,2,96,Not Reported
47851,37,370340,2,96,Not Reported
47852,37,370341,2,96,Not Reported
47853,37,370321,2,96,Not Reported
47854,37,370317,2,96,Not Reported
47855,37,370277,2,96,Not Reported
47856,37,370421,2,96,Not Reported
47857,37,370420,2,96,Not Reported
47858,37,370415,2,96,Not Reported
47859,37,370412,2,96,Not Reported
47860,37,370410,2,96,Not Reported
47861,37,370408,2,96,Not Reported
47862,37,370407,2,96,Not Reported
47863,37,370405,2,96,Not Reported
47864,37,370371,2,96,Not Reported
47865,37,370603,2,96,Not Reported
47866,37,370605,2,96,Not Reported
47867,37,370607,2,96,Not Reported
47868,37,370602,2,96,Not Reported
47869,37,370610,2,96,Not Reported
47870,37,370601,2,96,Not Reported
47871,37,370600,2,96,Not Reported
47872,37,370597,2,96,Not Reported
47873,37,370596,2,96,Not Reported
47874,37,370595,2,96,Not Reported
47875,37,370592,2,96,Not Reported
47876,37,370659,2,96,Not Reported
47877,37,370655,2,96,Not Reported
47878,37,370654,2,96,Not Reported
47879,37,370646,2,96,Not Reported
47880,37,370643,2,96,Not Reported
47881,37,370642,2,96,Not Reported
47882,37,370641,2,96,Not Reported
47883,37,370640,2,96,Not Reported
47884,37,370622,2,96,Not Reported
47885,37,370527,2,96,Not Reported
47886,37,370529,2,96,Not Reported
47887,37,370546,2,96,Not Reported
47888,37,370553,2,96,Not Reported
47889,37,370506,2,96,Not Reported
47890,37,370505,2,96,Not Reported
47891,37,370498,2,96,Not Reported
47892,37,370573,2,96,Not Reported
47893,37,370572,2,96,Not Reported
47894,37,370570,2,96,Not Reported
47895,37,370568,2,96,Not Reported
47896,37,370565,2,96,Not Reported
47897,37,370947,2,96,Not Reported
47898,37,370564,2,96,Not Reported
47899,37,370562,2,96,Not Reported
47900,37,370561,2,96,Not Reported
47901,37,370557,2,96,Not Reported
47902,37,371291,2,96,Not Reported
47903,37,371288,2,96,Not Reported
47904,37,371298,2,96,Not Reported
47905,37,371299,2,96,Not Reported
47906,37,371301,2,96,Not Reported
47907,37,371287,2,96,Not Reported
47908,37,371283,2,96,Not Reported
47909,37,371281,2,96,Not Reported
47910,37,371278,2,96,Not Reported
47911,37,371328,2,96,Not Reported
47912,37,371329,2,96,Not Reported
47913,37,371335,2,96,Not Reported
47914,37,371338,2,96,Not Reported
47915,37,371340,2,96,Not Reported
47916,37,371326,2,96,Not Reported
47917,37,371322,2,96,Not Reported
47918,37,371321,2,96,Not Reported
47919,37,371317,2,96,Not Reported
47920,37,371239,2,96,Not Reported
47921,37,371242,2,96,Not Reported
47922,37,371238,2,96,Not Reported
47923,37,371244,2,96,Not Reported
47924,37,371246,2,96,Not Reported
47925,37,371248,2,96,Not Reported
47926,37,371236,2,96,Not Reported
47927,37,371229,2,96,Not Reported
47928,37,371261,2,96,Not Reported
