,state_number,consecutive_number,vehicle_number,driver_distracted_by,driver_distracted_by_name
756,56,560082,1,0,Not Distracted
757,56,560076,1,0,Not Distracted
758,56,560073,1,0,Not Distracted
759,56,560072,1,0,Not Distracted
760,56,560068,1,0,Not Distracted
761,56,560021,1,0,Not Distracted
762,56,560019,1,0,Not Distracted
763,56,560008,1,0,Not Distracted
764,56,560005,1,0,Not Distracted
765,56,560004,1,0,Not Distracted
766,56,560003,1,0,Not Distracted
767,56,560002,1,0,Not Distracted
768,50,500037,1,0,Not Distracted
769,50,500038,1,0,Not Distracted
770,50,500039,1,0,Not Distracted
771,50,500040,1,0,Not Distracted
772,50,500036,1,0,Not Distracted
773,50,500041,1,0,Not Distracted
774,50,500042,1,0,Not Distracted
775,50,500044,1,0,Not Distracted
776,50,500045,1,0,Not Distracted
777,50,500046,1,0,Not Distracted
778,50,500047,1,0,Not Distracted
779,50,500049,1,0,Not Distracted
780,50,500050,1,0,Not Distracted
781,50,500035,1,0,Not Distracted
782,50,500034,1,0,Not Distracted
783,50,500033,1,0,Not Distracted
784,50,500032,1,0,Not Distracted
785,50,500031,1,0,Not Distracted
786,50,500030,1,0,Not Distracted
787,50,500029,1,0,Not Distracted
788,50,500028,1,0,Not Distracted
789,50,500027,1,0,Not Distracted
790,50,500026,1,0,Not Distracted
791,50,500025,1,0,Not Distracted
792,50,500011,1,0,Not Distracted
793,50,500024,1,0,Not Distracted
794,50,500023,1,0,Not Distracted
795,50,500022,1,0,Not Distracted
796,50,500021,1,0,Not Distracted
797,50,500019,1,0,Not Distracted
798,50,500018,1,0,Not Distracted
799,50,500017,1,0,Not Distracted
800,50,500014,1,0,Not Distracted
801,50,500012,1,0,Not Distracted
802,50,500010,1,0,Not Distracted
803,50,500009,1,0,Not Distracted
804,50,500008,1,0,Not Distracted
805,50,500007,1,0,Not Distracted
806,50,500006,1,0,Not Distracted
807,50,500005,1,0,Not Distracted
808,50,500004,1,0,Not Distracted
809,50,500003,1,0,Not Distracted
810,50,500002,1,0,Not Distracted
811,50,500001,1,0,Not Distracted
812,46,460114,1,0,Not Distracted
813,46,460111,1,0,Not Distracted
814,46,460108,1,0,Not Distracted
815,46,460107,1,0,Not Distracted
816,46,460105,1,0,Not Distracted
817,46,460103,1,0,Not Distracted
818,46,460101,1,0,Not Distracted
819,46,460100,1,0,Not Distracted
820,46,460097,1,0,Not Distracted
821,46,460096,1,0,Not Distracted
822,46,460095,1,0,Not Distracted
823,46,460059,1,0,Not Distracted
824,46,460054,1,0,Not Distracted
825,46,460055,1,0,Not Distracted
826,46,460056,1,0,Not Distracted
827,46,460057,1,0,Not Distracted
828,46,460060,1,0,Not Distracted
829,46,460061,1,0,Not Distracted
830,46,460062,1,0,Not Distracted
831,46,460063,1,0,Not Distracted
832,46,460053,1,0,Not Distracted
833,46,460052,1,0,Not Distracted
834,46,460051,1,0,Not Distracted
835,46,460050,1,0,Not Distracted
836,46,460049,1,0,Not Distracted
837,46,460048,1,0,Not Distracted
838,46,460047,1,0,Not Distracted
839,46,460046,1,0,Not Distracted
840,46,460045,1,0,Not Distracted
841,46,460044,1,0,Not Distracted
842,46,460043,1,0,Not Distracted
843,46,460090,1,0,Not Distracted
844,46,460083,1,0,Not Distracted
845,46,460084,1,0,Not Distracted
846,46,460085,1,0,Not Distracted
847,46,460086,1,0,Not Distracted
848,46,460087,1,0,Not Distracted
849,46,460089,1,0,Not Distracted
850,46,460082,1,0,Not Distracted
851,46,460091,1,0,Not Distracted
852,46,460092,1,0,Not Distracted
853,46,460093,1,0,Not Distracted
854,46,460094,1,0,Not Distracted
855,46,460042,1,0,Not Distracted
856,46,460079,1,0,Not Distracted
857,46,460073,1,0,Not Distracted
858,46,460072,1,0,Not Distracted
859,46,460071,1,0,Not Distracted
860,46,460070,1,0,Not Distracted
861,46,460069,1,0,Not Distracted
862,46,460067,1,0,Not Distracted
863,46,460066,1,0,Not Distracted
864,46,460012,1,0,Not Distracted
865,46,460007,1,0,Not Distracted
866,46,460008,1,0,Not Distracted
867,46,460009,1,0,Not Distracted
868,46,460010,1,0,Not Distracted
869,46,460011,1,0,Not Distracted
870,46,460006,1,0,Not Distracted
871,46,460013,1,0,Not Distracted
872,46,460014,1,0,Not Distracted
873,46,460015,1,0,Not Distracted
874,46,460016,1,0,Not Distracted
875,46,460017,1,0,Not Distracted
876,46,460018,1,0,Not Distracted
877,46,460005,1,0,Not Distracted
878,46,460004,1,0,Not Distracted
879,46,460003,1,0,Not Distracted
880,46,460002,1,0,Not Distracted
881,46,460001,1,0,Not Distracted
882,46,460030,1,0,Not Distracted
883,46,460041,1,0,Not Distracted
884,46,460040,1,0,Not Distracted
885,46,460038,1,0,Not Distracted
886,46,460037,1,0,Not Distracted
887,46,460036,1,0,Not Distracted
888,46,460035,1,0,Not Distracted
889,46,460034,1,0,Not Distracted
890,46,460033,1,0,Not Distracted
891,46,460032,1,0,Not Distracted
892,46,460031,1,0,Not Distracted
893,46,460029,1,0,Not Distracted
894,46,460028,1,0,Not Distracted
895,46,460027,1,0,Not Distracted
896,46,460026,1,0,Not Distracted
897,46,460025,1,0,Not Distracted
898,46,460024,1,0,Not Distracted
899,46,460023,1,0,Not Distracted
900,46,460022,1,0,Not Distracted
901,46,460021,1,0,Not Distracted
902,46,460020,1,0,Not Distracted
903,46,460019,1,0,Not Distracted
904,44,440006,1,0,Not Distracted
905,44,440002,1,0,Not Distracted
906,44,440004,1,0,Not Distracted
907,44,440005,1,0,Not Distracted
908,44,440008,1,0,Not Distracted
909,44,440009,1,0,Not Distracted
910,44,440013,1,0,Not Distracted
911,44,440014,1,0,Not Distracted
912,44,440015,1,0,Not Distracted
913,44,440016,1,0,Not Distracted
914,44,440041,1,0,Not Distracted
915,44,440039,1,0,Not Distracted
916,44,440038,1,0,Not Distracted
917,44,440031,1,0,Not Distracted
918,44,440030,1,0,Not Distracted
919,44,440029,1,0,Not Distracted
920,44,440027,1,0,Not Distracted
921,44,440026,1,0,Not Distracted
922,44,440021,1,0,Not Distracted
923,44,440020,1,0,Not Distracted
924,44,440018,1,0,Not Distracted
925,10,100055,1,0,Not Distracted
926,10,100056,1,0,Not Distracted
927,10,100057,1,0,Not Distracted
928,10,100058,1,0,Not Distracted
929,10,100059,1,0,Not Distracted
930,10,100054,1,0,Not Distracted
931,10,100060,1,0,Not Distracted
932,10,100061,1,0,Not Distracted
933,10,100062,1,0,Not Distracted
934,10,100065,1,0,Not Distracted
935,10,100067,1,0,Not Distracted
936,10,100053,1,0,Not Distracted
937,10,100052,1,0,Not Distracted
938,10,100051,1,0,Not Distracted
939,10,100050,1,0,Not Distracted
940,10,100049,1,0,Not Distracted
941,10,100048,1,0,Not Distracted
942,10,100047,1,0,Not Distracted
943,10,100046,1,0,Not Distracted
944,10,100045,1,0,Not Distracted
945,10,100086,1,0,Not Distracted
946,10,100088,1,0,Not Distracted
947,10,100089,1,0,Not Distracted
948,10,100090,1,0,Not Distracted
949,10,100096,1,0,Not Distracted
950,10,100097,1,0,Not Distracted
951,10,100100,1,0,Not Distracted
952,10,100101,1,0,Not Distracted
953,10,100102,1,0,Not Distracted
954,10,100044,1,0,Not Distracted
955,10,100082,1,0,Not Distracted
956,10,100081,1,0,Not Distracted
957,10,100080,1,0,Not Distracted
958,10,100078,1,0,Not Distracted
959,10,100073,1,0,Not Distracted
960,10,100070,1,0,Not Distracted
961,10,100010,1,0,Not Distracted
962,10,100011,1,0,Not Distracted
963,10,100009,1,0,Not Distracted
964,10,100012,1,0,Not Distracted
965,10,100013,1,0,Not Distracted
966,10,100015,1,0,Not Distracted
967,10,100016,1,0,Not Distracted
968,10,100017,1,0,Not Distracted
969,10,100008,1,0,Not Distracted
970,10,100006,1,0,Not Distracted
971,10,100005,1,0,Not Distracted
972,10,100003,1,0,Not Distracted
973,10,100001,1,0,Not Distracted
974,10,100029,1,0,Not Distracted
975,10,100030,1,0,Not Distracted
976,10,100031,1,0,Not Distracted
977,10,100033,1,0,Not Distracted
978,10,100035,1,0,Not Distracted
979,10,100036,1,0,Not Distracted
980,10,100037,1,0,Not Distracted
981,10,100028,1,0,Not Distracted
982,10,100038,1,0,Not Distracted
983,10,100039,1,0,Not Distracted
984,10,100040,1,0,Not Distracted
985,10,100041,1,0,Not Distracted
986,10,100042,1,0,Not Distracted
987,10,100027,1,0,Not Distracted
988,10,100026,1,0,Not Distracted
989,10,100025,1,0,Not Distracted
990,10,100024,1,0,Not Distracted
991,10,100022,1,0,Not Distracted
992,10,100021,1,0,Not Distracted
993,10,100020,1,0,Not Distracted
994,10,100019,1,0,Not Distracted
995,10,100018,1,0,Not Distracted
996,10,100103,1,0,Not Distracted
997,11,110009,1,0,Not Distracted
998,10,100122,1,0,Not Distracted
999,10,100123,1,0,Not Distracted
1000,10,100126,1,0,Not Distracted
1001,10,100127,1,0,Not Distracted
1002,11,110001,1,0,Not Distracted
1003,10,100119,1,0,Not Distracted
1004,11,110015,1,0,Not Distracted
1005,11,110018,1,0,Not Distracted
1006,10,100118,1,0,Not Distracted
1007,10,100116,1,0,Not Distracted
1008,10,100115,1,0,Not Distracted
1009,10,100113,1,0,Not Distracted
1010,10,100112,1,0,Not Distracted
1011,10,100111,1,0,Not Distracted
1012,10,100110,1,0,Not Distracted
1013,10,100108,1,0,Not Distracted
1014,10,100107,1,0,Not Distracted
1015,10,100105,1,0,Not Distracted
1016,10,100104,1,0,Not Distracted
1017,2,20037,1,0,Not Distracted
1018,2,20038,1,0,Not Distracted
1019,2,20047,1,0,Not Distracted
1020,2,20057,1,0,Not Distracted
1021,2,20058,1,0,Not Distracted
1022,2,20031,1,0,Not Distracted
1023,2,20029,1,0,Not Distracted
1024,2,20027,1,0,Not Distracted
1025,2,20022,1,0,Not Distracted
1026,2,20011,1,0,Not Distracted
1027,2,20005,1,0,Not Distracted
1028,2,20001,1,0,Not Distracted
1029,23,230071,1,0,Not Distracted
1030,23,230072,1,0,Not Distracted
1031,23,230073,1,0,Not Distracted
1032,23,230074,1,0,Not Distracted
1033,23,230076,1,0,Not Distracted
1034,23,230077,1,0,Not Distracted
1035,23,230078,1,0,Not Distracted
1036,23,230081,1,0,Not Distracted
1037,23,230084,1,0,Not Distracted
1038,23,230085,1,0,Not Distracted
1039,23,230088,1,0,Not Distracted
1040,23,230064,1,0,Not Distracted
1041,23,230063,1,0,Not Distracted
1042,23,230059,1,0,Not Distracted
1043,23,230058,1,0,Not Distracted
1044,23,230052,1,0,Not Distracted
1045,23,230049,1,0,Not Distracted
1046,23,230043,1,0,Not Distracted
1047,23,230042,1,0,Not Distracted
1048,23,230040,1,0,Not Distracted
1049,23,230038,1,0,Not Distracted
1050,23,230037,1,0,Not Distracted
1051,23,230122,1,0,Not Distracted
1052,23,230114,1,0,Not Distracted
1053,23,230115,1,0,Not Distracted
1054,23,230121,1,0,Not Distracted
1055,23,230113,1,0,Not Distracted
1056,23,230124,1,0,Not Distracted
1057,23,230129,1,0,Not Distracted
1058,23,230131,1,0,Not Distracted
1059,23,230132,1,0,Not Distracted
1060,23,230133,1,0,Not Distracted
1061,23,230036,1,0,Not Distracted
1062,23,230112,1,0,Not Distracted
1063,23,230110,1,0,Not Distracted
1064,23,230109,1,0,Not Distracted
1065,23,230106,1,0,Not Distracted
1066,23,230105,1,0,Not Distracted
1067,23,230091,1,0,Not Distracted
1068,23,230090,1,0,Not Distracted
1069,23,230089,1,0,Not Distracted
1070,23,230019,1,0,Not Distracted
1071,23,230014,1,0,Not Distracted
1072,23,230015,1,0,Not Distracted
1073,23,230016,1,0,Not Distracted
1074,23,230017,1,0,Not Distracted
1075,23,230013,1,0,Not Distracted
1076,23,230029,1,0,Not Distracted
1077,23,230031,1,0,Not Distracted
1078,23,230032,1,0,Not Distracted
1079,23,230034,1,0,Not Distracted
1080,23,230134,1,0,Not Distracted
1081,23,230011,1,0,Not Distracted
1082,23,230008,1,0,Not Distracted
1083,23,230005,1,0,Not Distracted
1084,23,230004,1,0,Not Distracted
1085,23,230003,1,0,Not Distracted
1086,23,230002,1,0,Not Distracted
1087,23,230147,1,0,Not Distracted
1088,23,230145,1,0,Not Distracted
1089,23,230144,1,0,Not Distracted
1090,23,230140,1,0,Not Distracted
1091,15,150017,1,0,Not Distracted
1092,15,150002,1,0,Not Distracted
1093,15,150003,1,0,Not Distracted
1094,15,150008,1,0,Not Distracted
1095,15,150009,1,0,Not Distracted
1096,15,150014,1,0,Not Distracted
1097,15,150015,1,0,Not Distracted
1098,15,150016,1,0,Not Distracted
1099,15,150018,1,0,Not Distracted
1100,15,150019,1,0,Not Distracted
1101,15,150020,1,0,Not Distracted
1102,15,150001,1,0,Not Distracted
1103,15,150050,1,0,Not Distracted
1104,15,150040,1,0,Not Distracted
1105,15,150043,1,0,Not Distracted
1106,15,150044,1,0,Not Distracted
1107,15,150046,1,0,Not Distracted
1108,15,150038,1,0,Not Distracted
1109,15,150051,1,0,Not Distracted
1110,15,150054,1,0,Not Distracted
1111,15,150036,1,0,Not Distracted
1112,15,150035,1,0,Not Distracted
1113,15,150032,1,0,Not Distracted
1114,15,150031,1,0,Not Distracted
1115,15,150028,1,0,Not Distracted
1116,15,150026,1,0,Not Distracted
1117,15,150025,1,0,Not Distracted
1118,15,150058,1,0,Not Distracted
1119,15,150083,1,0,Not Distracted
1120,15,150084,1,0,Not Distracted
1121,15,150087,1,0,Not Distracted
1122,15,150079,1,0,Not Distracted
1123,15,150078,1,0,Not Distracted
1124,15,150076,1,0,Not Distracted
1125,15,150075,1,0,Not Distracted
1126,15,150074,1,0,Not Distracted
1127,15,150073,1,0,Not Distracted
1128,15,150069,1,0,Not Distracted
1129,15,150068,1,0,Not Distracted
1130,15,150066,1,0,Not Distracted
1131,15,150064,1,0,Not Distracted
1132,15,150063,1,0,Not Distracted
1133,15,150060,1,0,Not Distracted
1134,1,10003,1,0,Not Distracted
1135,1,10345,1,0,Not Distracted
1136,1,10350,1,0,Not Distracted
1137,1,10352,1,0,Not Distracted
1138,1,10355,1,0,Not Distracted
1139,1,10357,1,0,Not Distracted
1140,1,10359,1,0,Not Distracted
1141,1,10363,1,0,Not Distracted
1142,1,10344,1,0,Not Distracted
1143,1,10340,1,0,Not Distracted
1144,1,10339,1,0,Not Distracted
1145,1,10338,1,0,Not Distracted
1146,1,10337,1,0,Not Distracted
1147,1,10386,1,0,Not Distracted
1148,1,10379,1,0,Not Distracted
1149,1,10381,1,0,Not Distracted
1150,1,10382,1,0,Not Distracted
1151,1,10383,1,0,Not Distracted
1152,1,10385,1,0,Not Distracted
1153,1,10378,1,0,Not Distracted
1154,1,10388,1,0,Not Distracted
1155,1,10390,1,0,Not Distracted
1156,1,10336,1,0,Not Distracted
1157,1,10376,1,0,Not Distracted
1158,1,10375,1,0,Not Distracted
1159,1,10373,1,0,Not Distracted
1160,1,10372,1,0,Not Distracted
1161,1,10368,1,0,Not Distracted
1162,1,10365,1,0,Not Distracted
1163,1,10364,1,0,Not Distracted
1164,1,10294,1,0,Not Distracted
1165,1,10289,1,0,Not Distracted
1166,1,10292,1,0,Not Distracted
1167,1,10293,1,0,Not Distracted
1168,1,10298,1,0,Not Distracted
1169,1,10299,1,0,Not Distracted
1170,1,10302,1,0,Not Distracted
1171,1,10304,1,0,Not Distracted
1172,1,10283,1,0,Not Distracted
1173,1,10279,1,0,Not Distracted
1174,1,10276,1,0,Not Distracted
1175,1,10275,1,0,Not Distracted
1176,1,10274,1,0,Not Distracted
1177,1,10272,1,0,Not Distracted
1178,1,10271,1,0,Not Distracted
1179,1,10321,1,0,Not Distracted
1180,1,10322,1,0,Not Distracted
1181,1,10324,1,0,Not Distracted
1182,1,10326,1,0,Not Distracted
1183,1,10327,1,0,Not Distracted
1184,1,10330,1,0,Not Distracted
1185,1,10331,1,0,Not Distracted
1186,1,10333,1,0,Not Distracted
1187,1,10335,1,0,Not Distracted
1188,1,10392,1,0,Not Distracted
1189,1,10319,1,0,Not Distracted
1190,1,10318,1,0,Not Distracted
1191,1,10317,1,0,Not Distracted
1192,1,10316,1,0,Not Distracted
1193,1,10315,1,0,Not Distracted
1194,1,10306,1,0,Not Distracted
1195,1,10305,1,0,Not Distracted
1196,1,10502,1,0,Not Distracted
1197,1,10495,1,0,Not Distracted
1198,1,10497,1,0,Not Distracted
1199,1,10498,1,0,Not Distracted
1200,1,10499,1,0,Not Distracted
1201,1,10500,1,0,Not Distracted
1202,1,10503,1,0,Not Distracted
1203,1,10504,1,0,Not Distracted
1204,1,10506,1,0,Not Distracted
1205,1,10494,1,0,Not Distracted
1206,1,10491,1,0,Not Distracted
1207,1,10490,1,0,Not Distracted
1208,1,10489,1,0,Not Distracted
1209,1,10488,1,0,Not Distracted
1210,1,10486,1,0,Not Distracted
1211,1,10485,1,0,Not Distracted
1212,1,10484,1,0,Not Distracted
1213,1,10480,1,0,Not Distracted
1214,1,10531,1,0,Not Distracted
1215,1,10533,1,0,Not Distracted
1216,1,10535,1,0,Not Distracted
1217,1,10540,1,0,Not Distracted
1218,1,10544,1,0,Not Distracted
1219,1,10547,1,0,Not Distracted
1220,1,10479,1,0,Not Distracted
1221,1,10529,1,0,Not Distracted
1222,1,10528,1,0,Not Distracted
1223,1,10526,1,0,Not Distracted
1224,1,10525,1,0,Not Distracted
1225,1,10523,1,0,Not Distracted
1226,1,10520,1,0,Not Distracted
1227,1,10518,1,0,Not Distracted
1228,1,10516,1,0,Not Distracted
1229,1,10514,1,0,Not Distracted
1230,1,10422,1,0,Not Distracted
1231,1,10414,1,0,Not Distracted
1232,1,10415,1,0,Not Distracted
1233,1,10416,1,0,Not Distracted
1234,1,10426,1,0,Not Distracted
1235,1,10427,1,0,Not Distracted
1236,1,10428,1,0,Not Distracted
1237,1,10436,1,0,Not Distracted
1238,1,10437,1,0,Not Distracted
1239,1,10410,1,0,Not Distracted
1240,1,10401,1,0,Not Distracted
1241,1,10400,1,0,Not Distracted
1242,1,10398,1,0,Not Distracted
1243,1,10397,1,0,Not Distracted
1244,1,10396,1,0,Not Distracted
1245,1,10395,1,0,Not Distracted
1246,1,10393,1,0,Not Distracted
1247,1,10456,1,0,Not Distracted
1248,1,10458,1,0,Not Distracted
1249,1,10460,1,0,Not Distracted
1250,1,10462,1,0,Not Distracted
1251,1,10467,1,0,Not Distracted
1252,1,10471,1,0,Not Distracted
1253,1,10472,1,0,Not Distracted
1254,1,10475,1,0,Not Distracted
1255,1,10454,1,0,Not Distracted
1256,1,10451,1,0,Not Distracted
1257,1,10450,1,0,Not Distracted
1258,1,10449,1,0,Not Distracted
1259,1,10448,1,0,Not Distracted
1260,1,10445,1,0,Not Distracted
1261,1,10443,1,0,Not Distracted
1262,1,10442,1,0,Not Distracted
1263,1,10440,1,0,Not Distracted
1264,1,10107,1,0,Not Distracted
1265,1,10092,1,0,Not Distracted
1266,1,10093,1,0,Not Distracted
1267,1,10096,1,0,Not Distracted
1268,1,10098,1,0,Not Distracted
1269,1,10109,1,0,Not Distracted
1270,1,10110,1,0,Not Distracted
1271,1,10111,1,0,Not Distracted
1272,1,10113,1,0,Not Distracted
1273,1,10091,1,0,Not Distracted
1274,1,10090,1,0,Not Distracted
1275,1,10088,1,0,Not Distracted
1276,1,10087,1,0,Not Distracted
1277,1,10084,1,0,Not Distracted
1278,1,10083,1,0,Not Distracted
1279,1,10081,1,0,Not Distracted
1280,1,10080,1,0,Not Distracted
1281,1,10077,1,0,Not Distracted
1282,1,10076,1,0,Not Distracted
1283,1,10129,1,0,Not Distracted
1284,1,10130,1,0,Not Distracted
1285,1,10131,1,0,Not Distracted
1286,1,10132,1,0,Not Distracted
1287,1,10134,1,0,Not Distracted
1288,1,10126,1,0,Not Distracted
1289,1,10124,1,0,Not Distracted
1290,1,10123,1,0,Not Distracted
1291,1,10122,1,0,Not Distracted
1292,1,10121,1,0,Not Distracted
1293,1,10119,1,0,Not Distracted
1294,1,10116,1,0,Not Distracted
1295,1,10115,1,0,Not Distracted
1296,1,10030,1,0,Not Distracted
1297,1,10022,1,0,Not Distracted
1298,1,10023,1,0,Not Distracted
1299,1,10024,1,0,Not Distracted
1300,1,10025,1,0,Not Distracted
1301,1,10026,1,0,Not Distracted
1302,1,10028,1,0,Not Distracted
1303,1,10029,1,0,Not Distracted
1304,1,10036,1,0,Not Distracted
1305,1,10018,1,0,Not Distracted
1306,1,10017,1,0,Not Distracted
1307,1,10016,1,0,Not Distracted
1308,1,10012,1,0,Not Distracted
1309,1,10011,1,0,Not Distracted
1310,1,10007,1,0,Not Distracted
1311,1,10006,1,0,Not Distracted
1312,1,10002,1,0,Not Distracted
1313,1,10061,1,0,Not Distracted
1314,1,10063,1,0,Not Distracted
1315,1,10064,1,0,Not Distracted
1316,1,10069,1,0,Not Distracted
1317,1,10071,1,0,Not Distracted
1318,1,10072,1,0,Not Distracted
1319,1,10073,1,0,Not Distracted
1320,1,10059,1,0,Not Distracted
1321,1,10057,1,0,Not Distracted
1322,1,10054,1,0,Not Distracted
1323,1,10053,1,0,Not Distracted
1324,1,10050,1,0,Not Distracted
1325,1,10044,1,0,Not Distracted
1326,1,10043,1,0,Not Distracted
1327,1,10042,1,0,Not Distracted
1328,1,10041,1,0,Not Distracted
1329,1,10037,1,0,Not Distracted
1330,1,10218,1,0,Not Distracted
1331,1,10213,1,0,Not Distracted
1332,1,10214,1,0,Not Distracted
1333,1,10215,1,0,Not Distracted
1334,1,10216,1,0,Not Distracted
1335,1,10217,1,0,Not Distracted
1336,1,10211,1,0,Not Distracted
1337,1,10221,1,0,Not Distracted
1338,1,10222,1,0,Not Distracted
1339,1,10224,1,0,Not Distracted
1340,1,10206,1,0,Not Distracted
1341,1,10205,1,0,Not Distracted
1342,1,10203,1,0,Not Distracted
